measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,England,Female,1-4 years,Appendicitis,Number,2019,9.7269586579951,16.4752876397672,5.53106576883417
Prevalence,England,Female,1-4 years,Appendicitis,Rate,2019,0.745944981386807,1.26346359267055,0.424168632462619
Prevalence,England,Female,1-4 years,Asthma,Number,2019,58914.4503914086,93934.734721626,33615.3351988759
Prevalence,England,Female,1-4 years,Asthma,Rate,2019,4518.05545246262,7203.70533146079,2577.90656575127
Prevalence,England,Female,1-4 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Colon and rectum cancer,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Colon and rectum cancer,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Diabetes mellitus type 1,Number,2019,494.705075874534,766.939417869441,257.264985898345
Prevalence,England,Female,1-4 years,Diabetes mellitus type 1,Rate,2019,37.9381450657107,58.8153635583918,19.7292423937343
Prevalence,England,Female,1-4 years,Diabetes mellitus type 2,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Gout,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Gout,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Idiopathic epilepsy,Number,2019,3895.62470505869,5678.53882333216,2359.9087135679
Prevalence,England,Female,1-4 years,Idiopathic epilepsy,Rate,2019,298.749259689354,435.478106344482,180.977644021345
Prevalence,England,Female,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,19.6346854249304,35.3861910202365,9.71023947534235
Prevalence,England,Female,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,1.50575278139965,2.71371068080401,0.744662813873691
Prevalence,England,Female,1-4 years,Ischemic heart disease,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Ischemic heart disease,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Major depressive disorder,Number,2019,16.1364222521685,37.9663587291038,6.13272811490479
Prevalence,England,Female,1-4 years,Major depressive disorder,Rate,2019,1.23747654531766,2.91157963668611,0.470309160383121
Prevalence,England,Female,1-4 years,Malignant skin melanoma,Number,2019,242.966533084883,592.667202181382,25.357327402959
Prevalence,England,Female,1-4 years,Malignant skin melanoma,Rate,2019,18.6327167999886,45.4507046492255,1.94461308849833
Prevalence,England,Female,1-4 years,Osteoarthritis hip,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Osteoarthritis hip,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Osteoarthritis knee,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Osteoarthritis knee,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Rheumatoid arthritis,Number,2019,0,0,0
Prevalence,England,Female,1-4 years,Rheumatoid arthritis,Rate,2019,0,0,0
Prevalence,England,Female,1-4 years,Total cancers,Number,2019,1839.24989545295,2467.26077354843,1305.87928720081
Prevalence,England,Female,1-4 years,Total cancers,Rate,2019,141.049147762301,189.210302676493,100.145804545366
Prevalence,England,Female,1-4 years,"Tracheal, bronchus, and lung cancer",Number,2019,0,0,0
Prevalence,England,Female,1-4 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Appendicitis,Number,2019,13.2012560393802,22.0121757252942,7.42172504138491
Prevalence,England,Male,1-4 years,Appendicitis,Rate,2019,0.962364473726046,1.60467578571657,0.541039768661827
Prevalence,England,Male,1-4 years,Asthma,Number,2019,80463.4495690465,128288.203278257,45869.7877055771
Prevalence,England,Male,1-4 years,Asthma,Rate,2019,5865.7422496544,9352.14110421393,3343.88288307722
Prevalence,England,Male,1-4 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Colon and rectum cancer,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Colon and rectum cancer,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Diabetes mellitus type 1,Number,2019,500.623176045147,791.284610869071,250.975782527148
Prevalence,England,Male,1-4 years,Diabetes mellitus type 1,Rate,2019,36.4951606053669,57.6842230644506,18.2959997252702
Prevalence,England,Male,1-4 years,Diabetes mellitus type 2,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Gout,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Gout,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Idiopathic epilepsy,Number,2019,3951.28189194726,5810.85033046588,2367.82207763484
Prevalence,England,Male,1-4 years,Idiopathic epilepsy,Rate,2019,288.046327345198,423.607867576983,172.612957496047
Prevalence,England,Male,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,25.1803395090731,44.4912200127631,12.8435744376017
Prevalence,England,Male,1-4 years,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,1.83563322365726,3.24338603881989,0.936289677098343
Prevalence,England,Male,1-4 years,Ischemic heart disease,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Ischemic heart disease,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Major depressive disorder,Number,2019,15.0839357929502,34.5096224841358,5.59924574494235
Prevalence,England,Male,1-4 years,Major depressive disorder,Rate,2019,1.09961081640997,2.51573294096864,0.408182006963577
Prevalence,England,Male,1-4 years,Malignant skin melanoma,Number,2019,90.007047095068,561.906708244026,14.7864137826698
Prevalence,England,Male,1-4 years,Malignant skin melanoma,Rate,2019,6.56146538260365,40.9626971819407,1.07792162168553
Prevalence,England,Male,1-4 years,Osteoarthritis hip,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Osteoarthritis hip,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Osteoarthritis knee,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Osteoarthritis knee,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Rheumatoid arthritis,Number,2019,0,0,0
Prevalence,England,Male,1-4 years,Rheumatoid arthritis,Rate,2019,0,0,0
Prevalence,England,Male,1-4 years,Total cancers,Number,2019,3443.78283188944,7379.34620354133,1107.6771458705
Prevalence,England,Male,1-4 years,Total cancers,Rate,2019,251.049918488944,537.950374148396,80.7490689040587
Prevalence,England,Male,1-4 years,"Tracheal, bronchus, and lung cancer",Number,2019,0,0,0
Prevalence,England,Male,1-4 years,"Tracheal, bronchus, and lung cancer",Rate,2019,0,0,0
Prevalence,England,Female,10-14 years,Appendicitis,Number,2019,162.739594106523,235.436065501228,105.964381943464
Prevalence,England,Female,10-14 years,Appendicitis,Rate,2019,9.92696556123087,14.3613834539403,6.46372983812006
Prevalence,England,Female,10-14 years,Asthma,Number,2019,163036.498510626,229571.754209197,102774.414331641
Prevalence,England,Female,10-14 years,Asthma,Rate,2019,9945.07645680414,14003.6658588096,6269.14474776223
Prevalence,England,Female,10-14 years,Atrial fibrillation and flutter,Number,2019,0,0,0
Prevalence,England,Female,10-14 years,Atrial fibrillation and flutter,Rate,2019,0,0,0
Prevalence,England,Female,10-14 years,Colon and rectum cancer,Number,2019,11.7033785046253,13.8383804947091,9.84025311046042
Prevalence,England,Female,10-14 years,Colon and rectum cancer,Rate,2019,0.713895324633895,0.844128482367153,0.600246389193986
Prevalence,England,Female,10-14 years,Diabetes mellitus type 1,Number,2019,5405.08389509132,7428.11351027526,3473.28466673256
Prevalence,England,Female,10-14 years,Diabetes mellitus type 1,Rate,2019,329.705146290422,453.108092141053,211.867170127243
Prevalence,England,Female,10-14 years,Diabetes mellitus type 2,Number,2019,0,0,0
Prevalence,England,Female,10-14 years,Diabetes mellitus type 2,Rate,2019,0,0,0
Prevalence,England,Female,10-14 years,Gout,Number,2019,0,0,0
Prevalence,England,Female,10-14 years,Gout,Rate,2019,0,0,0
Prevalence,England,Female,10-14 years,Idiopathic epilepsy,Number,2019,7063.7265923663,11161.0097331681,4128.28719641197
Prevalence,England,Female,10-14 years,Idiopathic epilepsy,Rate,2019,430.880825292412,680.811328417101,251.821722001021
Prevalence,England,Female,10-14 years,Interstitial lung disease and pulmonary sarcoidosis,Number,2019,30.4427723320615,57.5797588196056,13.8339175938434
